1;4.33333e-06;4.33333e-06
2;1.96667e-05;1.43333e-05
3;3.1e-05;2.56667e-05
4;4.03333e-05;0.000120333
5;5.9e-05;0.000121333
6;7.96667e-05;0.000412667
7;9.76667e-05;0.000509333
8;0.000114;0.000429
9;0.00016;0.000839667
10;0.000179;0.001812
